TOPIC	ITERATION	DOCUMENT	RELEVANCY
353_narrative_title	0	FT911-3457	0
353_narrative_title	0	FT911-73	0
353_narrative_title	0	FT911-247	0
353_narrative_title	0	FT911-3072	0
353_narrative_title	0	FT911-5046	0
353_narrative_title	0	FT911-486	0
353_narrative_title	0	FT911-514	0
353_narrative_title	0	FT911-581	0
353_narrative_title	0	FT911-3684	0
353_narrative_title	0	FT911-3831	0
353_narrative_title	0	FT911-6	0
353_narrative_title	0	FT911-1351	0
353_narrative_title	0	FT911-578	0
353_narrative_title	0	FT911-1703	0
353_narrative_title	0	FT911-3941	0
353_narrative_title	0	FT911-4316	0
353_narrative_title	0	FT911-4107	0
353_narrative_title	0	FT911-4182	0
353_narrative_title	0	FT911-4160	0
353_narrative_title	0	FT911-3113	0
353_narrative_title	0	FT911-3940	0
353_narrative_title	0	FT911-4565	0
353_narrative_title	0	FT911-5228	0
353_narrative_title	0	FT911-80	0
353_narrative_title	0	FT911-1358	0
353_narrative_title	0	FT911-2120	0
353_narrative_title	0	FT911-2316	0
353_narrative_title	0	FT911-2859	0
353_narrative_title	0	FT911-5194	0
353_narrative_title	0	FT911-4827	0
353_narrative_title	0	FT911-124	0
353_narrative_title	0	FT911-278	0
353_narrative_title	0	FT911-353	0
353_narrative_title	0	FT911-443	0
353_narrative_title	0	FT911-538	0
353_narrative_title	0	FT911-965	0
353_narrative_title	0	FT911-1174	0
353_narrative_title	0	FT911-1237	0
353_narrative_title	0	FT911-1288	0
353_narrative_title	0	FT911-1327	0
353_narrative_title	0	FT911-1469	0
353_narrative_title	0	FT911-1558	0
353_narrative_title	0	FT911-1657	0
353_narrative_title	0	FT911-1847	0
353_narrative_title	0	FT911-2023	0
353_narrative_title	0	FT911-2147	0
353_narrative_title	0	FT911-2250	0
353_narrative_title	0	FT911-2492	0
353_narrative_title	0	FT911-2765	0
353_narrative_title	0	FT911-2780	0
353_narrative_title	0	FT911-2840	0
353_narrative_title	0	FT911-2873	0
353_narrative_title	0	FT911-2875	0
353_narrative_title	0	FT911-2879	0
353_narrative_title	0	FT911-2904	0
353_narrative_title	0	FT911-2907	0
353_narrative_title	0	FT911-3074	0
353_narrative_title	0	FT911-3214	0
353_narrative_title	0	FT911-3330	0
353_narrative_title	0	FT911-4078	0
353_narrative_title	0	FT911-4084	0
353_narrative_title	0	FT911-4109	0
353_narrative_title	0	FT911-4809	0
353_narrative_title	0	FT911-5043	0
353_narrative_title	0	FT911-5092	0
353_narrative_title	0	FT911-5147	0
353_narrative_title	0	FT911-5227	0
353_narrative_title	0	FT911-5366	0
353_narrative_title	0	FT911-267	0
353_narrative_title	0	FT911-3779	0
353_narrative_title	0	FT911-117	0
353_narrative_title	0	FT911-119	0
353_narrative_title	0	FT911-455	0
353_narrative_title	0	FT911-699	0
353_narrative_title	0	FT911-915	0
353_narrative_title	0	FT911-995	0
353_narrative_title	0	FT911-1030	0
353_narrative_title	0	FT911-1605	0
353_narrative_title	0	FT911-2199	0
353_narrative_title	0	FT911-2411	0
353_narrative_title	0	FT911-2613	0
353_narrative_title	0	FT911-2614	0
353_narrative_title	0	FT911-2828	0
353_narrative_title	0	FT911-2977	0
353_narrative_title	0	FT911-3554	0
353_narrative_title	0	FT911-4181	0
353_narrative_title	0	FT911-4370	0
353_narrative_title	0	FT911-195	0
353_narrative_title	0	FT911-230	0
353_narrative_title	0	FT911-237	0
353_narrative_title	0	FT911-772	0
353_narrative_title	0	FT911-818	0
353_narrative_title	0	FT911-1113	0
353_narrative_title	0	FT911-1523	0
353_narrative_title	0	FT911-1524	0
353_narrative_title	0	FT911-2203	0
353_narrative_title	0	FT911-2317	0
353_narrative_title	0	FT911-2333	0
353_narrative_title	0	FT911-2565	0
353_narrative_title	0	FT911-3419	0
353_narrative_title	0	FT911-4267	0
353_narrative_title	0	FT911-4286	0
353_narrative_title	0	FT911-4512	0
353_narrative_title	0	FT911-4530	0
353_narrative_title	0	FT911-5307	0
353_narrative_title	0	FT911-164	0
353_narrative_title	0	FT911-562	0
353_narrative_title	0	FT911-722	0
353_narrative_title	0	FT911-1158	0
353_narrative_title	0	FT911-1743	0
353_narrative_title	0	FT911-2310	0
353_narrative_title	0	FT911-2359	0
353_narrative_title	0	FT911-3944	0
353_narrative_title	0	FT911-4452	0
353_narrative_title	0	FT911-4509	0
353_narrative_title	0	FT911-4673	0
353_narrative_title	0	FT911-4752	0
353_narrative_title	0	FT911-4878	0
353_narrative_title	0	FT911-5145	0
353_narrative_title	0	FT911-123	0
353_narrative_title	0	FT911-236	0
353_narrative_title	0	FT911-955	0
353_narrative_title	0	FT911-964	0
353_narrative_title	0	FT911-1170	0
353_narrative_title	0	FT911-1324	0
353_narrative_title	0	FT911-1381	0
353_narrative_title	0	FT911-1654	0
353_narrative_title	0	FT911-1873	0
353_narrative_title	0	FT911-2239	0
353_narrative_title	0	FT911-2356	0
353_narrative_title	0	FT911-2494	0
353_narrative_title	0	FT911-2504	0
353_narrative_title	0	FT911-2597	0
353_narrative_title	0	FT911-2734	0
353_narrative_title	0	FT911-2987	0
353_narrative_title	0	FT911-3068	0
353_narrative_title	0	FT911-3227	0
353_narrative_title	0	FT911-3557	0
353_narrative_title	0	FT911-3626	0
353_narrative_title	0	FT911-3836	0
353_narrative_title	0	FT911-4144	0
353_narrative_title	0	FT911-4171	0
353_narrative_title	0	FT911-4550	0
353_narrative_title	0	FT911-5163	0
353_narrative_title	0	FT911-5259	0
353_narrative_title	0	FT911-454	0
353_narrative_title	0	FT911-583	0
353_narrative_title	0	FT911-1075	0
353_narrative_title	0	FT911-2686	0
353_narrative_title	0	FT911-3286	0
353_narrative_title	0	FT911-4274	0
353_narrative_title	0	FT911-4781	0
353_narrative_title	0	FT911-5252	0
353_narrative_title	0	FT911-4	0
353_narrative_title	0	FT911-1156	0
353_narrative_title	0	FT911-1393	0
353_narrative_title	0	FT911-2327	0
353_narrative_title	0	FT911-2908	0
353_narrative_title	0	FT911-3136	0
353_narrative_title	0	FT911-3245	0
353_narrative_title	0	FT911-3466	0
353_narrative_title	0	FT911-3558	0
353_narrative_title	0	FT911-4765	0
353_narrative_title	0	FT911-5006	0
353_narrative_title	0	FT911-5100	0
353_narrative_title	0	FT911-515	0
353_narrative_title	0	FT911-913	0
353_narrative_title	0	FT911-997	0
353_narrative_title	0	FT911-1413	0
353_narrative_title	0	FT911-1823	0
353_narrative_title	0	FT911-1938	0
353_narrative_title	0	FT911-1940	0
353_narrative_title	0	FT911-3955	0
353_narrative_title	0	FT911-4631	0
353_narrative_title	0	FT911-51	0
353_narrative_title	0	FT911-344	0
353_narrative_title	0	FT911-602	0
353_narrative_title	0	FT911-688	0
353_narrative_title	0	FT911-973	0
353_narrative_title	0	FT911-1291	0
353_narrative_title	0	FT911-1363	0
353_narrative_title	0	FT911-1364	0
353_narrative_title	0	FT911-1394	0
353_narrative_title	0	FT911-1561	0
353_narrative_title	0	FT911-1722	0
353_narrative_title	0	FT911-1902	0
353_narrative_title	0	FT911-2439	0
353_narrative_title	0	FT911-2442	0
353_narrative_title	0	FT911-2612	0
353_narrative_title	0	FT911-2666	0
353_narrative_title	0	FT911-2836	0
353_narrative_title	0	FT911-2880	0
353_narrative_title	0	FT911-2972	0
353_narrative_title	0	FT911-3029	0
353_narrative_title	0	FT911-3248	0
353_narrative_title	0	FT911-3283	0
353_narrative_title	0	FT911-3614	0
353_narrative_title	0	FT911-3676	0
353_narrative_title	0	FT911-4246	0
353_narrative_title	0	FT911-4331	0
353_narrative_title	0	FT911-4369	0
353_narrative_title	0	FT911-4392	0
353_narrative_title	0	FT911-4425	0
353_narrative_title	0	FT911-4446	0
353_narrative_title	0	FT911-4508	0
353_narrative_title	0	FT911-4510	0
353_narrative_title	0	FT911-4715	0
353_narrative_title	0	FT911-4982	0
353_narrative_title	0	FT911-2731	0
353_narrative_title	0	FT911-457	0
353_narrative_title	0	FT911-363	0
353_narrative_title	0	FT911-1590	0
353_narrative_title	0	FT911-1875	0
353_narrative_title	0	FT911-62	0
353_narrative_title	0	FT911-742	0
353_narrative_title	0	FT911-1472	0
353_narrative_title	0	FT911-1811	0
353_narrative_title	0	FT911-2329	0
353_narrative_title	0	FT911-4281	0
353_narrative_title	0	FT911-1391	0
353_narrative_title	0	FT911-3162	0
353_narrative_title	0	FT911-4529	0
353_narrative_title	0	FT911-4893	0
353_narrative_title	0	FT911-70	0
353_narrative_title	0	FT911-1470	0
353_narrative_title	0	FT911-2702	0
353_narrative_title	0	FT911-1145	0
353_narrative_title	0	FT911-1448	0
353_narrative_title	0	FT911-1936	0
353_narrative_title	0	FT911-2213	0
353_narrative_title	0	FT911-3292	0
353_narrative_title	0	FT911-3572	0
353_narrative_title	0	FT911-4501	0
353_narrative_title	0	FT911-4811	0
353_narrative_title	0	FT911-5089	0
353_narrative_title	0	FT911-1101	0
353_narrative_title	0	FT911-1897	0
353_narrative_title	0	FT911-373	0
353_narrative_title	0	FT911-410	0
353_narrative_title	0	FT911-2788	0
353_narrative_title	0	FT911-3178	0
353_narrative_title	0	FT911-4101	0
353_narrative_title	0	FT911-5333	0
353_narrative_title	0	FT911-5334	0
353_narrative_title	0	FT911-5335	0
353_narrative_title	0	FT911-4161	0
353_narrative_title	0	FT911-573	0
353_narrative_title	0	FT911-959	0
353_narrative_title	0	FT911-1071	0
353_narrative_title	0	FT911-2778	0
353_narrative_title	0	FT911-3429	0
353_narrative_title	0	FT911-5012	0
353_narrative_title	0	FT911-567	0
353_narrative_title	0	FT911-1825	0
353_narrative_title	0	FT911-2973	0
353_narrative_title	0	FT911-998	0
353_narrative_title	0	FT911-4528	0
353_narrative_title	0	FT911-3111	0
353_narrative_title	0	FT911-2377	0
353_narrative_title	0	FT911-541	0
353_narrative_title	0	FT911-1686	0
353_narrative_title	0	FT911-1977	0
353_narrative_title	0	FT911-2360	0
353_narrative_title	0	FT911-1132	0
353_narrative_title	0	FT911-1548	0
353_narrative_title	0	FT911-1687	0
353_narrative_title	0	FT911-2071	0
353_narrative_title	0	FT911-2467	0
353_narrative_title	0	FT911-3798	0
353_narrative_title	0	FT911-4228	0
353_narrative_title	0	FT911-5112	0
353_narrative_title	0	FT911-1033	0
353_narrative_title	0	FT911-3859	0
353_narrative_title	0	FT911-235	0
353_narrative_title	0	FT911-817	0
353_narrative_title	0	FT911-1040	0
353_narrative_title	0	FT911-2905	0
353_narrative_title	0	FT911-3282	0
353_narrative_title	0	FT911-3991	0
353_narrative_title	0	FT911-3996	0
353_narrative_title	0	FT911-4280	0
353_narrative_title	0	FT911-5003	0
353_narrative_title	0	FT911-5223	0
353_narrative_title	0	FT911-5225	0
353_narrative_title	0	FT911-5286	0
353_narrative_title	0	FT911-3447	0
353_narrative_title	0	FT911-5047	0
353_narrative_title	0	FT911-1607	0
353_narrative_title	0	FT911-4511	0
353_narrative_title	0	FT911-2611	0
353_narrative_title	0	FT911-1131	0
353_narrative_title	0	FT911-1606	0
353_narrative_title	0	FT911-2312	0
353_narrative_title	0	FT911-3179	0
353_narrative_title	0	FT911-3180	0
353_narrative_title	0	FT911-3394	0
353_narrative_title	0	FT911-3428	0
353_narrative_title	0	FT911-3454	0
353_narrative_title	0	FT911-3455	0
353_narrative_title	0	FT911-4284	0
353_narrative_title	0	FT911-4527	0
353_narrative_title	0	FT911-914	0
353_narrative_title	0	FT911-784	0
353_narrative_title	0	FT911-2706	0
353_narrative_title	0	FT911-677	0
353_narrative_title	0	FT911-1036	0
353_narrative_title	0	FT911-1810	0
353_narrative_title	0	FT911-3880	0
353_narrative_title	0	FT911-4526	0
353_narrative_title	0	FT911-5013	0
353_narrative_title	0	FT911-5289	0
353_narrative_title	0	FT911-4857	0
353_narrative_title	0	FT911-1807	0
353_narrative_title	0	FT911-529	0
353_narrative_title	0	FT911-929	0
353_narrative_title	0	FT911-1138	0
353_narrative_title	0	FT911-1294	0
353_narrative_title	0	FT911-1782	0
353_narrative_title	0	FT911-2210	0
353_narrative_title	0	FT911-3022	0
353_narrative_title	0	FT911-3568	0
353_narrative_title	0	FT911-4220	0
353_narrative_title	0	FT911-4387	0
353_narrative_title	0	FT911-4662	0
353_narrative_title	0	FT911-5108	0
353_narrative_title	0	FT911-5219	0
353_narrative_title	0	FT911-149	0
353_narrative_title	0	FT911-228	0
353_narrative_title	0	FT911-1588	0
353_narrative_title	0	FT911-1705	0
353_narrative_title	0	FT911-2444	0
353_narrative_title	0	FT911-3801	0
353_narrative_title	0	FT911-3943	0
353_narrative_title	0	FT911-4283	0
353_narrative_title	0	FT911-159	0
353_narrative_title	0	FT911-1415	0
353_narrative_title	0	FT911-1927	0
353_narrative_title	0	FT911-2609	0
353_narrative_title	0	FT911-4105	0
353_narrative_title	0	FT911-5	0
353_narrative_title	0	FT911-7	0
353_narrative_title	0	FT911-1039	0
353_narrative_title	0	FT911-1142	0
353_narrative_title	0	FT911-2214	0
353_narrative_title	0	FT911-3575	0
353_narrative_title	0	FT911-4898	0
353_narrative_title	0	FT911-3425	0
353_narrative_title	0	FT911-3452	0
353_narrative_title	0	FT911-4354	0
353_narrative_title	0	FT911-364	0
353_narrative_title	0	FT911-4082	0
353_narrative_title	0	FT911-4157	0
353_narrative_title	0	FT911-2941	0
353_narrative_title	0	FT911-4952	0
353_narrative_title	0	FT911-582	0
353_narrative_title	0	FT911-1824	0
353_narrative_title	0	FT911-2782	0
353_narrative_title	0	FT911-517	0
353_narrative_title	0	FT911-2198	0
353_narrative_title	0	FT911-1422	0
353_narrative_title	0	FT911-1819	0
353_narrative_title	0	FT911-3778	0
353_narrative_title	0	FT911-2175	0
353_narrative_title	0	FT911-1073	0
353_narrative_title	0	FT911-1289	0
353_narrative_title	0	FT911-1290	0
353_narrative_title	0	FT911-1591	0
353_narrative_title	0	FT911-1604	0
353_narrative_title	0	FT911-4285	0
353_narrative_title	0	FT911-1818	0
353_narrative_title	0	FT911-1821	0
353_narrative_title	0	FT911-3284	0
353_narrative_title	0	FT911-1390	0
353_narrative_title	0	FT911-2610	0
353_narrative_title	0	FT911-856	0
353_narrative_title	0	FT911-2607	0
353_narrative_title	0	FT911-1133	0
353_narrative_title	0	FT911-1392	0
353_narrative_title	0	FT911-120	0
353_narrative_title	0	FT911-232	0
353_narrative_title	0	FT911-1239	0
353_narrative_title	0	FT911-1467	0
353_narrative_title	0	FT911-1704	0
353_narrative_title	0	FT911-1817	0
353_narrative_title	0	FT911-3285	0
353_narrative_title	0	FT911-3555	0
353_narrative_title	0	FT911-3689	0
353_narrative_title	0	FT911-4079	0
353_narrative_title	0	FT911-4507	0
353_narrative_title	0	FT911-5229	0
353_narrative_title	0	FT911-10	0
353_narrative_title	0	FT911-2079	0
353_narrative_title	0	FT911-240	0
353_narrative_title	0	FT911-5222	0
353_narrative_title	0	FT911-1238	0
353_narrative_title	0	FT911-9	0
353_narrative_title	0	FT911-3995	0
353_narrative_title	0	FT911-4083	0
353_narrative_title	0	FT911-4275	0
353_narrative_title	0	FT911-675	0
353_narrative_title	0	FT911-3177	0
353_narrative_title	0	FT911-3426	0
353_narrative_title	0	FT911-1233	0
353_narrative_title	0	FT911-4149	0
353_narrative_title	0	FT911-1809	0
353_narrative_title	0	FT911-2606	0
353_narrative_title	0	FT911-1609	0
353_narrative_title	0	FT911-3456	0
353_narrative_title	0	FT911-3942	0
353_narrative_title	0	FT911-4808	0
353_narrative_title	0	FT911-2324	0
353_narrative_title	0	FT911-11	0
353_narrative_title	0	FT911-574	0
353_narrative_title	0	FT911-1468	0
353_narrative_title	0	FT911-4155	0
353_narrative_title	0	FT911-4273	0
353_narrative_title	0	FT911-4282	0
353_narrative_title	0	FT911-3430	0
353_narrative_title	0	FT911-2314	0
353_narrative_title	0	FT911-4886	0
353_narrative_title	0	FT911-4080	0
353_narrative_title	0	FT911-5009	0
353_narrative_title	0	FT911-2703	0
353_narrative_title	0	FT911-575	0
353_narrative_title	0	FT911-1702	0
353_narrative_title	0	FT911-2777	0
353_narrative_title	0	FT911-3497	0
353_narrative_title	0	FT911-4159	0
353_narrative_title	0	FT911-1292	0
353_narrative_title	0	FT911-2328	0
353_narrative_title	0	FT911-2707	0
353_narrative_title	0	FT911-299	0
353_narrative_title	0	FT911-3453	0
353_narrative_title	0	FT911-3777	0
353_narrative_title	0	FT911-814	0
353_narrative_title	0	FT911-4276	0
353_narrative_title	0	FT911-1293	0
353_narrative_title	0	FT911-1395	0
353_narrative_title	0	FT911-2705	0
353_narrative_title	0	FT911-5354	0
353_narrative_title	0	FT911-2325	0
353_narrative_title	0	FT911-5285	0
353_narrative_title	0	FT911-5226	0
353_narrative_title	0	FT911-5220	0
353_narrative_title	0	FT911-233	0
353_narrative_title	0	FT911-2326	0
353_narrative_title	0	FT911-4806	0
353_narrative_title	0	FT911-1937	0
353_narrative_title	0	FT911-2974	0
353_narrative_title	0	FT911-1812	0
353_narrative_title	0	FT911-2443	0
353_narrative_title	0	FT911-5368	0
353_narrative_title	0	FT911-4885	0
353_description_title	0	FT911-122	1
353_description_title	0	FT911-558	1
353_description_title	0	FT911-1769	1
353_description_title	0	FT911-4151	1
353_description_title	0	FT911-4261	1
353_description_title	0	FT911-4348	1
353_description_title	0	FT911-4931	1
353_description_title	0	FT911-4349	1
353_description_title	0	FT911-1562	1
353_description_title	0	FT911-3327	1
353_description_title	0	FT911-3209	1
353_description_title	0	FT911-4139	1
353_description_title	0	FT911-3129	1
353_description_title	0	FT911-5024	1
353_description_title	0	FT911-601	1
353_description_title	0	FT911-81	1
353_description_title	0	FT911-1263	1
353_description_title	0	FT911-3478	1
353_description_title	0	FT911-4855	1
353_description_title	0	FT911-1098	1
353_description_title	0	FT911-4919	1
353_description_title	0	FT911-3206	1
353_description_title	0	FT911-3027	1
353_description_title	0	FT911-4371	1
353_description_title	0	FT911-4701	1
353_description_title	0	FT911-932	1
353_description_title	0	FT911-4332	1
353_description_title	0	FT911-846	1
353_description_title	0	FT911-3318	1
353_description_title	0	FT911-348	1
353_description_title	0	FT911-5079	1
353_description_title	0	FT911-3706	1
353_description_title	0	FT911-1943	1
353_description_title	0	FT911-3332	1
353_description_title	0	FT911-547	1
353_description_title	0	FT911-3320	1
353_description_title	0	FT911-2029	1
353_description_title	0	FT911-3472	1
353_description_title	0	FT911-1349	1
353_description_title	0	FT911-702	1
353_description_title	0	FT911-5253	1
353_description_title	0	FT911-943	1
353_description_title	0	FT911-5001	1
353_description_title	0	FT911-1083	1
353_description_title	0	FT911-4802	1
353_description_title	0	FT911-2301	1
353_description_title	0	FT911-597	1
353_description_title	0	FT911-5196	1
353_description_title	0	FT911-3816	1
353_description_title	0	FT911-4861	1
353_description_title	0	FT911-825	1
353_description_title	0	FT911-18	1
353_description_title	0	FT911-2350	1
353_description_title	0	FT911-2140	1
353_description_title	0	FT911-5167	1
353_description_title	0	FT911-5076	1
353_description_title	0	FT911-870	1
353_description_title	0	FT911-1196	1
353_description_title	0	FT911-5187	1
353_description_title	0	FT911-5190	1
353_description_title	0	FT911-4442	1
